tc_id,title,source_sheet,source_row,area,menu_path,depth,entry_method,entry_evidence,text_input_required,focus_nav_required,mutation_suspected,baseline_screen_id,anchor_state,anchor_reason,confidence,recommended_probe
23.Settings#891.0,Settings / 안전 및 긴급 상황,23.Settings,960,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_DEFER_MUTATION
23.Settings#893.0,Settings / 안전 및 긴급 상황,23.Settings,962,안전 및 긴급 상황,설정 > 안전 및 긴급 상황,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '안전 및 긴급 상황',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#921.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,990,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#922.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,991,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#923.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,992,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#924.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,993,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#926.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,995,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_DEFER_INPUT
23.Settings#927.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,996,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),True,False,True,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_DEFER_MUTATION
23.Settings#928.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,997,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_DEFER_MUTATION
23.Settings#929.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,998,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#930.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,999,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#931.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1000,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#932.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1001,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#933.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1002,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#934.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1003,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#935.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1004,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_DEFER_MUTATION
23.Settings#938.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1007,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#942.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1011,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#943.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1012,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_DEFER_MUTATION
23.Settings#944.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1013,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#945.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1014,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_DEFER_MUTATION
23.Settings#946.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1015,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,True,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_DEFER_MUTATION
23.Settings#947.0,Settings / 디지털 웰빙 및 자녀 보호 기능,23.Settings,1016,디지털 웰빙 및 자녀 보호 기능,설정 > 디지털 웰빙 및 자녀 보호 기능,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_wellbeing,PARTIAL,d1 screen in baseline but reach_status=FOCUS_MISMATCH,0.4,PROBE_PRIORITY_HIGH
23.Settings#954.0,Settings / Google,23.Settings,1023,Google,설정 > Google,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_google,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#955.0,Settings / Google,23.Settings,1024,Google,설정 > Google,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_google,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#956.0,Settings / Google,23.Settings,1025,Google,설정 > Google,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_google,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#957.0,Settings / Google,23.Settings,1026,Google,설정 > Google,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_google,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#958.0,Settings / Google,23.Settings,1027,Google,설정 > Google,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_google,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#962.0,Settings / Google,23.Settings,1031,Google,설정 > Google,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_google,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#963.0,Settings / Google,23.Settings,1032,Google,설정 > Google,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_google,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#965.0,Settings / Google,23.Settings,1034,Google,설정 > Google,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_google,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#966.0,Settings / 시스템,23.Settings,1035,시스템,설정 > 시스템 > DuraSpeed,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#968.0,Settings / 시스템,23.Settings,1037,시스템,설정 > 시스템,1,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,False,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_PRIORITY_MEDIUM
23.Settings#969.0,Settings / 시스템,23.Settings,1038,시스템,설정 > 시스템 > 언어 및 입력 > 언어 > English,4,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,True,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_DEFER_MUTATION
23.Settings#970.0,Settings / 시스템,23.Settings,1039,시스템,설정 > 시스템 > 언어 및 입력 > 앱 언어 > 임의의 앱 > English,5,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_DEFER_INPUT
23.Settings#974.0,Settings / 시스템,23.Settings,1043,시스템,설정 > 시스템 > 언어 및 입력 > 물리적 키보드 > 단축키,4,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_DEFER_INPUT
23.Settings#975.0,Settings / 시스템,23.Settings,1044,시스템,설정 > 시스템 > 언어 및 입력 > 음성입력Tap,3,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_DEFER_INPUT
23.Settings#976.0,Settings / 시스템,23.Settings,1045,시스템,설정 > 시스템 > 언어 및 입력 > 텍스트 음성 변환 출력,3,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_DEFER_INPUT
23.Settings#978.0,Settings / 시스템,23.Settings,1047,시스템,설정 > 시스템 > 키보드 > 맞춤법 검사기,3,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_DEFER_INPUT
23.Settings#979.0,Settings / 시스템,23.Settings,1048,시스템,설정 > 시스템 > 키보드 > 개인 사전,3,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_DEFER_INPUT
23.Settings#980.0,Settings / 시스템,23.Settings,1049,시스템,설정 > 시스템 > 키보드 > 포인터 속도,3,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_DEFER_INPUT
23.Settings#981.0,Settings / 시스템,23.Settings,1050,시스템,설정 > 시스템 > 동작,2,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_DEFER_INPUT
23.Settings#983.0,Settings / 시스템 - 동작,23.Settings,1052,시스템,설정 > 시스템 > 동작 > 빠르게 카메라 열기 > 빠르게 카메라 열기 Off,4,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,False,False,True,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_DEFER_MUTATION
23.Settings#984.0,Settings / 시스템 - 동작메뉴,23.Settings,1053,시스템,설정 > 시스템 > 동작 > 전원 버튼을 길게 > 항목 확인,4,MENU_NAVIGATION,no baseline deep-link for area; tap-navigation required,True,False,False,,MISSING,no baseline d1 screen for area '시스템',0.3,PROBE_DEFER_INPUT
23.Settings#993.0,Settings / 휴대전화 정보,23.Settings,1062,휴대전화 정보,설정 > 휴대전화 정보,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_device_info,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#995.0,Settings / 휴대전화 정보,23.Settings,1064,휴대전화 정보,설정 > 휴대전화 정보,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_device_info,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#996.0,Settings / 휴대전화 정보,23.Settings,1065,휴대전화 정보,설정 > 휴대전화 정보,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_device_info,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#998.0,Settings / 휴대전화 정보,23.Settings,1067,휴대전화 정보,설정 > 휴대전화 정보,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_device_info,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#1001.0,Settings / 휴대전화 정보,23.Settings,1070,휴대전화 정보,설정 > 휴대전화 정보,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_device_info,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#1002.0,Settings / 휴대전화 정보,23.Settings,1071,휴대전화 정보,설정 > 휴대전화 정보,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_device_info,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#1004.0,Settings / 휴대전화 정보,23.Settings,1073,휴대전화 정보,설정 > 휴대전화 정보,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_device_info,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#1005.0,Settings / 휴대전화 정보,23.Settings,1074,휴대전화 정보,설정 > 휴대전화 정보,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),True,False,False,settings_d1_device_info,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#1006.0,Settings / 휴대전화 정보,23.Settings,1075,휴대전화 정보,설정 > 휴대전화 정보,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_device_info,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
23.Settings#1007.0,Settings / 휴대전화 정보,23.Settings,1076,휴대전화 정보,설정 > 휴대전화 정보,1,DEEPLINK_CANDIDATE,baseline launched None (d1 candidate; leaf unconfirmed),False,False,False,settings_d1_device_info,TARGET_REACHED,d1 target screen reached in baseline,0.7,NO_ANCHOR_DEEPEN_NEEDED
